mpn	doc_type	url
IHW15N120R3	spice	https://www.infineon.com/assets/row/public/documents/60/50/infineon-ihw15n120r3-plecs-simulationmodels-en.zip
IMYR140R019M2H	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-imyr140r019m2h-discretes-mentor-pcbdesigndata-en.zip
IPN80R750P7	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-ipn80r750p7-ds-en.pdf
XDPL8210	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---xdpl8210---ac-dc-led-driver-ic---mentor-pcbdesigndata-en.zip
SPA11N60CFD	package	https://www.infineon.com/assets/row/public/documents/24/76/infineon-pg-to220-3-111-spa11n60cfdxksa1-pd-en.pdf
IAUCN04S7N019D	datasheet	https://www.infineon.com/assets/row/public/documents/10/49/infineon-iaucn04s7n019d-datasheet-en.pdf
BTG70008A-1ESW	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-btg70008a-1esw-power-cadence-pcbdesigndata-en.zip
IPP032N06N3-G	package	https://www.infineon.com/assets/row/public/documents/24/76/infineon-pg-to220-3-1-ipp032n06n3gxksa1-pd-en.pdf
CYT3DLBBHBQ1BZSGS	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cyt3dlbbhbq1bzsgs-traveo-t2g-cyt3dl-mentor-pcbdesigndata-en.zip
XMC1201-Q040F0200-AB	package	https://www.infineon.com/assets/row/public/documents/30/76/infineon-pg-vqfn-40-13-xmc1201q040f0200abxuma1-pd-en.pdf
ICL5102HV	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-ref-icl5102hv-lcc-150w-pcbdesigndata-en.zip
IPG16N10S4L-61A	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---ipg16n10s4l-61a---automotive-mosfet---cadence-pcbdesigndata-en.zip
IRHF57230SE	spice	https://www.infineon.com/assets/row/public/documents/24/50/infineon-spice-file-irhf57230se-simulationmodels-en.spi
IPP60R380P6	package	https://www.infineon.com/assets/row/public/documents/24/76/infineon-pg-to220-3-1-ipp60r380p6xksa1-pd-en.pdf
IGB03N120S7	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-igb03n120s7-igbt-discretes-cadstar-pcbdesigndata-en.zip
IRHF67234	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-irhf67234-datasheet-en.pdf
IPB015N06NF2S	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-ipb015n06nf2s-n-channel-mentor-pcbdesigndata-en.zip
FF500R17KE4	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-ff500r17ke4-ds-cn.pdf
AIKB15N65DF5	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---aikb15n65df5---automotive-igbt-discretes---mentor-pcbdesigndata-en.zip
F4-11MR12W3M1H-B11	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-f4-11mr12w3m1h-b11-3dmodel-pcbdesigndata-en.stp
IAUT150N10S5N035	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---iaut150n10s5n035---automotive-mosfet---eagle-pcbdesigndata-en.zip
IPDQ65R125CFD7	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-ipdq65r125cfd7-500v-950v-altium-pcbdesigndata-en.zip
IRF5210L	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-irf5210l-productqualificationreport-en.pdf
CY8C4247AZA-M483	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cy8c4247aza-m483-automotive-psoc-4200m-eagle-pcbdesigndata-en.zip
IRSM807-045MH	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols---irsm807-045mh---intelligent-power-modules---altium-pcb-en.zip
DD800N22K	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-dd800n22k-thyristor--diode-modules-kicad-pcbdesigndata-en.zip
IPB60R105CFD7	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-ipb60r105cfd7-productqualificationreport-en.pdf
ISP25DP06LMS	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-isp25dp06lms-datasheet-en.pdf
CY8C4147AZS-S598	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cy8c4147azs-s598-automotive-psoc-4100s-max-eagle-pcbdesigndata-en.zip
ISC016N08NM8SC	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-isc016n08nm8sc-power-cadence-pcbdesigndata-en.zip
IQEH80NE2LM7UCGSC	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-iqeh80ne2lm7ucgsc-n-channel-cadstar-pcbdesigndata-en.zip
IPD50N06S2L-13	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---ipd50n06s2l-13---automotive-mosfet---eagle-pcbdesigndata-en.zip
IPT017N10NF2S	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-ipt017n10nf2s-productqualificationreport-en.pdf
1EDI3035AS	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-1edi3035as-high-voltage-xev-applications-altium-pcbdesigndata-en.zip
IPP095N20NM6	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-ipp095n20nm6-200v-altium-pcbdesigndata-en.zip
BTG7016A-1EPW	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-btg7016a-1epw-profet-wire-guard-12v--automotive-smart-high-side-switch-cadence-pcbdesigndata-en.zip
CY8C4127AZS-S445	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cy8c4127azs-s445-automotive-psoc-4100s-plus-eagle-pcbdesigndata-en.zip
TLE493D-P3I8	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-tle493d-p3i8-datasheet-en.pdf
XDPP1148-100B	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-xdpp1148-100b-digital-power-controllers-kicad-pcbdesigndata-en.zip
IRS2001M	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-irs2001m-datasheet-en.pdf
IMZC140R019M2H	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-imzc140r019m2h-datasheet-ja.pdf
FS300R12N3E7	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-fs300r12n3e7-igbt-modules-cadence-pcbdesigndata-en.zip
BSC0909NS	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-bsc0909ns-productqualificationreport-en.pdf
RDHA701FP10A8QK	spice	https://www.infineon.com/assets/row/public/documents/24/50/infineon-rdha701fp10a8qk-strong-20-simulationmodels-en.zip
BSC100N10NSF-G	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-bsc100n10nsf-g-productqualificationreport-en.pdf
TLS208D1EJV33	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---tls208d1ejv33---linear-voltage-regulators-for-automotive-applications---eagle-pcbdesigndata-en.zip
CYT2B63CADQ0AZEGST	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cyt2b63cadq0azegst-traveo-t2g-cyt2b6-series-cadence-pcbdesigndata-en.zip
CYPD3173-24LQXQ	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-cypd3173-24lqxq-productqualificationreport-en.pdf
FF6MR12W2M1HP-B11	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-ff6mr12w2m1hp-b11-modules-cadence-pcbdesigndata-en.zip
ESD204-B1-02EL	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-pqr-esd204-b1-02el-productqualificationreport-en.pdf
IMBG40R011M2H	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-imbg40r011m2h-discretes-mentor-pcbdesigndata-en.zip
BGA525N6	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-pqr-bga525n6-productqualificationreport-en.pdf
BSP315P	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-bsp315p-small-signalsmall-power-cadence-pcbdesigndata-en.zip
FZ1200R33HE3	spice	https://www.infineon.com/assets/row/public/documents/60/50/infineon-fz1200r33he3-plecs-simulationmodels-en.zip
BAR63-02V	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-pqr-bar63-02v-productqualificationreport-en.pdf
TLE75620-EST	datasheet	https://www.infineon.com/assets/row/public/documents/10/49/infineon-tle75620-est-datasheet-en.pdf
CY8C4124LQE-S433T	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cy8c4124lqe-s433t-automotive-psoc-4100s-mentor-pcbdesigndata-en.zip
IMBG120R090M1H	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols---imbg120r090m1h---discretes---mentor-pcbdesigndata-en.zip
IRF9952	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---irf9952---dual-mosfet---cadence-pcbdesigndata-en.zip
IRL3705N	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-irl3705n-productqualificationreport-en.pdf
IPW65R099CFD7A	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---ipw65r099cfd7a---600v-800v-n-channel-automotive-mosfet---altium-pcbdesigndata-en.zip
ISZ75DP15LM	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-isz75dp15lm-p-channel-altium-pcbdesigndata-en.zip
BSO613SPV-G	package	https://www.infineon.com/assets/row/public/documents/24/76/infineon-pg-dso-8-6-bso613spvghuma1-pd-en.pdf
IRFH5007	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-irfh5007-productqualificationreport-en.pdf
CYBT-353027-02	pcb_3d	https://www.infineon.com/assets/row/public/documents/30/60/infineon-cybt-353027-02-pcbdesigndata-en.zip
IPP65R095C7	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---ipp65r095c7---650v-and-700v-coolmos-n-channel-power-mosfet---eagle---v1.0.zip-pcb-en.zip
SAL-TC237LP-32F200N-AC	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---sal-tc237lp-32f200n-ac---aurix-family---tc23xl---altium-pcbdesigndata-en.zip
IRL7486M	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-irl7486m-40v-mentor-pcbdesigndata-en.zip
IPP020N08N5	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---ipp020n08n5---80v-100v-n-channel-power-mosfet---altium---v1.0.zip-pcb-en.zip
IAUZN04S7N020	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-iauzn04s7n020-automotive-mosfet-eagle-pcbdesigndata-en.zip
IRF9130	spice	https://www.infineon.com/assets/row/public/documents/24/50/infineon-spice-file-irf9130-simulationmodels-en.spi
IPB011N04NF2S	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-ipb011n04nf2s-datasheet-en.pdf
FF300R17ME4	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-ff300r17me4-datasheet-en.pdf
BSS223PW	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-bss223pw-productqualificationreport-en.pdf
1ED44176N01F	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---1ed44176n01f---gate-driver-ics---eagle-pcbdesigndata-en.zip
FF1MR12KM1H	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-ff1mr12km1h-datasheet-cn.pdf
XDPL8210	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---xdpl8210---ac-dc-led-driver-ic---altium-pcbdesigndata-en.zip
FF600R12ME4-B73	spice	https://www.infineon.com/assets/row/public/documents/60/50/infineon-ff600r12me4-b73-plecs-simulationmodels-en.zip
IPP120N04S4-02	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---ipp120n04s4-02---automotive-mosfet---altium-pcbdesigndata-en.zip
BSC430N25NSFD	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---bsc430n25nsfd---12v-300v-n-channel-power-mosfet---eagle-pcbdesigndata-en.zip
IKWH40N67PR7	folder_75	https://www.infineon.com/assets/row/public/documents/60/75/infineon-ikwh40n67pr7-materialcontentdatasheet-en.pdf
1EDI2002AS	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---1edi2002as---isolated-gate-driver-ic---eagle---v1.0.zip-pcb-en.zip
IKWH70N65WR6	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols---ikwh70n65wr6---igbt-discretes---altium-pcbdesigndata-en.zip
2EDN7524F	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---2edn7524f---eicedriver-2edn-gate-driver-for-mosfets---altium---v1.0.zip-pcb-en.zip
IPD70P04P4L-08	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---ipd70p04p4l-08---20v-150v-p-channel-automotive-mosfet---mentor---v1.0.zip-pcb-en.zip
IPL65R650C6S	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-ipl65r650c6s-pqr-en.pdf
4DIR1401H	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-4dir1401h-digital-isolators-altium-pcbdesigndata-en.zip
IPAN60R180CM8	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-ipan60r180cm8-datasheet-en.pdf
BGA7H1N6	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-bga7h1n6-ds-en.pdf
AIMBG120R010M1	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-aimbg120r010m1-discretes-eagle-pcbdesigndata-en.zip
IPS040N03L-G	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-ips040n03l-g-productqualificationreport-en.pdf
S27KL0643GABHV020	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-s27kl0643gabhv020-psram-pseudostatic-dram-eagle-pcbdesigndata-en.zip
IPZA60R037CM8	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-ipza60r037cm8-500v-950v-cadstar-pcbdesigndata-en.zip
4DIR1420H	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-4dir1420h-digital-isolators-mentor-pcbdesigndata-en.zip
DF300R07PE4-B6	spice	https://www.infineon.com/assets/row/public/documents/60/50/infineon-df300r07pe4-b6-plecs-simulationmodels-en.zip
IRLMS6802	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---irlms6802---p-channel---cadence-pcbdesigndata-en.zip
IPP100N12S3-05	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---ipp100n12s3-05---120v-300v-n-channel-automotive-mosfet---mentor-pcbdesigndata-en.zip
IRS2982S	product_brief	https://www.infineon.com/assets/row/public/documents/24/45/infineon-productbrief-multimodeflybackcontroller-led-irs2982s-pb-en.pdf
IDYH25G200C5	folder_75	https://www.infineon.com/assets/row/public/documents/60/75/infineon-idyh25g200c5-materialcontentdatasheet-en.pdf
IPT009N06NM5	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-ipt009n06nm5-n-channel-altium-pcbdesigndata-en.zip
FF750R17ME7DP-B11	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-ff750r17me7dp-b11-igbt-modules-mentor-pcbdesigndata-en.zip
GS-065-011-6-LR-TR	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-gs-065-011-6-lr-tr-datasheet-en.pdf
BTS4880R	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---bts4880r---automotive-smart-high-side-switch---profet---mentor---v1-pcb-en.zip
BTF6070-2ERV	datasheet	https://www.infineon.com/assets/row/public/documents/10/49/infineon-btf6070-2erv-datasheet-en.pdf
CY8C4125LQS-S413	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cy8c4125lqs-s413-automotive-psoc-4100s-eagle-pcbdesigndata-en.zip
ICE5AR4770AG-1	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-ice5ar4770ag-1-fixed-frequency-coolset-altium-pcbdesigndata-en.zip
BSP297	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-bsp297-small-signalsmall-power-altium-pcbdesigndata-en.zip
TLS850C2TE-V50	datasheet	https://www.infineon.com/assets/row/public/documents/10/49/infineon-tls850c2te-v50-datasheet-en.pdf
IPD350N06L-G	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---ipd350n06l-g---40v-75v-n-channel-power-mosfet---altium---v1-pcb-en.zip
IPP60R160P6	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---ipp60r160p6---600v-coolmos-n-channel-power-mosfet---eagle---v1.0.zip-pcb-en.zip
BAS4002A-RPP	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-pqr-bas4002a-rpp-productqualificationreport-en.pdf
FP50R12KT4P	spice	https://www.infineon.com/assets/row/public/documents/60/50/infineon-fp50r12kt4-plecs-simulationmodels-en.zip
SAK-TC299TP-128F300S-BC	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---sak-tc299tp-128f300s-bc---aurix-family---tc29xt---cadence-pcb-en.zip
FP50R12KT4G	spice	https://www.infineon.com/assets/row/public/documents/60/50/infineon-fp50r12kt4g-plecs-simulationmodels-en.zip
BGSA403ML10	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-bgsa403ml10-datasheet-en.pdf
TLE9350VSJ	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---tle9350vsj---automotive-can-transceivers---altium-pcbdesigndata-en.zip
AIMBG120R060M1	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-aimbg120r060m1-discretes-altium-pcbdesigndata-en.zip
IPWS65R050CFD7A	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---ipws65r050cfd7a---600v-800v-n-channel-automotive-mosfet---mentor-pcbdesigndata-en.zip
IPP60R280P6	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---ipp60r280p6---600v-coolmos-n-channel-power-mosfet---cadence---v1.0.zip-pcb-en.zip
BSZ099N06LS5	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---bsz099n06ls5---12v-300v-n-channel-power-mosfet---eagle-pcbdesigndata-en.zip
CYBLE-014008-00	datasheet	https://www.infineon.com/assets/row/public/documents/30/49/infineon-cyble-014008-00-ez-ble-creator-module-datasheet-en.pdf
IAUZN04S7N020	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-iauzn04s7n020-automotive-mosfet-cadstar-pcbdesigndata-en.zip
FF06MR12A04MA2	datasheet	https://www.infineon.com/assets/row/public/documents/10/49/infineon-ff06mr12a04ma2-datasheet-cn.pdf
IM241-S6T2J	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols---im241-s6t2j---intelligent-power-modules-ipm---altium-pcbdesigndata-en.zip
IM12S60EA2	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-im12s60ea2-datasheet-cn.pdf
IPA040N06N	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-ipa040n06n-productqualificationreport-en.pdf
1EBN1001AE	package	https://www.infineon.com/assets/row/public/documents/10/76/infineon-pg-dso-14-43-1ebn1001aexuma1-pd-en.pdf
TLE7259-3GE	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---tle7259-3ge---automotive-lin-transceivers---cadence---v1.0.zip-pcb-en.zip
IQDH29NE2LM5	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-iqdh29ne2lm5-n-channel-mentor-pcbdesigndata-en.zip
CY7C64355-48LTXC	fit_report	https://www.infineon.com/assets/row/public/documents/24/376/infineon-cy7c64355-48ltxc-fitreport-en.pdf
TLD1312EL	datasheet	https://www.infineon.com/assets/row/public/documents/10/49/infineon-tld1312el-datasheet-en.pdf
CY15B104Q-LHXIT	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cy15b104q-lhxit-f-ram-ferroelectric-ram-eagle-pcbdesigndata-en.zip
